ID,NDVI,NDRE,E,N
1747,0.0083613,0.0899754,336571.295,4451632.229
1748,-0.052294,0.072628,336576.295,4451632.229
1749,0.0319214,0.09117,336581.295,4451632.229
1750,-0.0269492,0.0699903,336591.295,4451632.229
1751,-0.1473786,0.0542358,336606.295,4451632.229
1752,-0.1458897,0.064709,336616.295,4451632.229
1753,0.1120557,0.0880734,336621.295,4451632.229
1754,-0.0876968,0.08092,336626.295,4451632.229
1755,0.1467352,0.1162518,336631.295,4451632.229
1756,-0.0166325,0.0871587,336636.295,4451632.229
1757,-0.0124132,0.1064851,336641.295,4451632.229
1758,0.039031,0.0948672,336646.295,4451632.229
1759,0.0829915,0.0930669,336656.295,4451632.229
1760,-0.0099166,0.0773173,336661.295,4451632.229
1761,-0.1140042,0.0741413,336666.295,4451632.229
1762,0.0608807,0.0822631,336671.295,4451632.229
1763,-0.1481943,0.0551204,336506.295,4451627.229
1764,-0.1394803,0.0784437,336531.295,4451627.229
1765,-0.0239737,0.0763716,336536.295,4451627.229
1766,-0.0554177,0.0641706,336541.295,4451627.229
1767,-0.0484036,0.0706284,336551.295,4451627.229
1768,-0.0481447,0.0289967,336561.295,4451627.229
1769,-0.0840866,0.0629477,336571.295,4451627.229
1770,-0.0926381,0.0962103,336576.295,4451627.229
1771,-0.0295212,0.0797616,336581.295,4451627.229
1772,0.0591733,0.08662,336591.295,4451627.229
1773,-0.0880747,0.0873102,336616.295,4451627.229
1774,-0.1438425,0.0732092,336626.295,4451627.229
1775,0.0290704,0.0706917,336631.295,4451627.229
1776,-0.0609798,0.0798512,336636.295,4451627.229
1777,0.0275992,0.1067787,336641.295,4451627.229
1778,0.0736613,0.0157761,336646.295,4451627.229
1779,0.2021722,0.1063984,336651.295,4451627.229
1780,-0.0766845,0.0878557,336656.295,4451627.229
1781,-0.0456191,0.0854686,336661.295,4451627.229
1782,0.0491025,0.0899005,336666.295,4451627.229
1783,-0.044922,0.0317738,336671.295,4451627.229
1784,-0.0395996,0.0794287,336506.295,4451622.229
1785,-0.0135935,0.0732914,336511.295,4451622.229
1786,0.0199307,0.0983555,336576.295,4451622.229
1787,-0.0501871,0.0617773,336581.295,4451622.229
1788,-0.102284,0.0514896,336586.295,4451622.229
1789,-0.0015621,0.0814304,336591.295,4451622.229
1790,-0.105018,0.0718892,336601.295,4451622.229
1791,0.084577,0.0787618,336611.295,4451622.229
1792,-0.0008899,0.0855884,336616.295,4451622.229
1793,-0.0048762,0.0712179,336621.295,4451622.229
1794,-0.0703848,0.0468145,336636.295,4451622.229
1795,0.0652852,0.1125861,336641.295,4451622.229
1796,-0.0232119,0.086032,336646.295,4451622.229
1797,-0.1296878,0.0839917,336651.295,4451622.229
1798,0.0400592,0.0626465,336656.295,4451622.229
1799,0.0102619,0.080394,336661.295,4451622.229
1800,-0.0863416,0.0947212,336666.295,4451622.229
1801,-0.0579985,0.022328,336496.295,4451617.229
1802,-0.0958646,0.1018158,336531.295,4451617.229
1803,-0.0298384,0.0565114,336551.295,4451617.229
1804,-0.0768483,0.0622498,336556.295,4451617.229
1805,-0.1459068,0.0742736,336561.295,4451617.229
1806,-0.0354978,0.0286427,336581.295,4451617.229
1807,-0.1343428,0.0247667,336591.295,4451617.229
1808,0.0142387,0.0645474,336596.295,4451617.229
1809,-0.0324834,0.068298,336601.295,4451617.229
1810,-0.0577183,0.0971334,336611.295,4451617.229
1811,-0.031246,0.0805319,336636.295,4451617.229
1812,-0.0232883,0.0831841,336641.295,4451617.229
1813,-0.1006903,0.0594269,336646.295,4451617.229
1814,0.0610642,0.0739146,336656.295,4451617.229
1815,-0.0593639,0.0352348,336661.295,4451617.229
1816,0.1060745,0.0757696,336666.295,4451617.229
1817,0.1224927,0.1342224,336671.295,4451617.229
1818,0.0575765,0.0961101,336501.295,4451612.229
1819,-0.0797665,0.0962143,336516.295,4451612.229
1820,-0.0295165,0.072654,336521.295,4451612.229
1821,-0.0432433,0.1283553,336531.295,4451612.229
1822,0.022422,0.0606158,336536.295,4451612.229
1823,-0.1209894,0.0686796,336556.295,4451612.229
1824,-0.0901875,0.0948391,336561.295,4451612.229
1825,-0.0219779,0.0959461,336581.295,4451612.229
1826,0.0132137,0.0621449,336596.295,4451612.229
1827,-0.0903435,0.0928007,336601.295,4451612.229
1828,-0.1007327,0.0944635,336606.295,4451612.229
1829,-0.067903,0.0788358,336611.295,4451612.229
1830,-0.0798612,0.0760307,336616.295,4451612.229
1831,-0.0949585,0.0861098,336631.295,4451612.229
1832,0.1023852,0.1019481,336636.295,4451612.229
1833,-0.1472506,0.0703846,336641.295,4451612.229
1834,-0.0877743,0.096507,336646.295,4451612.229
1835,-0.0749471,0.1093892,336651.295,4451612.229
1836,-0.0528621,0.0961047,336656.295,4451612.229
1837,0.2399194,0.0720389,336661.295,4451612.229
1838,-0.0498919,0.0694522,336666.295,4451612.229
1839,0.0131273,0.0952068,336671.295,4451612.229
1840,-0.1240434,0.0620675,336501.295,4451607.229
1841,0.0457535,0.0615884,336506.295,4451607.229
1842,-0.1239942,0.0713192,336511.295,4451607.229
1843,-0.0865144,0.0879812,336521.295,4451607.229
1844,-0.1491869,0.0877195,336541.295,4451607.229
1845,-0.1322103,0.0549253,336546.295,4451607.229
1846,-0.1257985,0.0743416,336581.295,4451607.229
1847,0.0232507,0.0794138,336586.295,4451607.229
1848,0.0792264,0.087063,336591.295,4451607.229
1849,0.0750869,0.0939827,336596.295,4451607.229
1850,-0.0427734,0.0630741,336606.295,4451607.229
1851,0.0294967,0.1095675,336611.295,4451607.229
1852,-0.1297,0.0845638,336616.295,4451607.229
1853,-0.0285892,0.0891423,336626.295,4451607.229
1854,-0.0798015,0.0930677,336631.295,4451607.229
1855,-0.0711003,0.096395,336636.295,4451607.229
1856,-0.0719508,0.0970778,336641.295,4451607.229
1857,-0.0106684,0.0872991,336646.295,4451607.229
1858,0.0767693,0.0984368,336656.295,4451607.229
1859,-0.0950442,0.0979608,336661.295,4451607.229
1860,0.0561913,0.1315756,336666.295,4451607.229
1861,-0.096556,0.0687734,336671.295,4451607.229
1862,0.0935482,0.1118205,336506.295,4451602.229
1863,-0.0829109,0.0590704,336526.295,4451602.229
1864,0.0077657,0.101148,336531.295,4451602.229
1865,-0.0718898,0.0932686,336541.295,4451602.229
1866,-0.0945221,0.065132,336546.295,4451602.229
1867,0.0134966,0.0846206,336561.295,4451602.229
1868,-0.0543497,0.0752089,336566.295,4451602.229
1869,-0.0980787,0.0567544,336571.295,4451602.229
1870,-0.0784396,0.0757805,336576.295,4451602.229
1871,0.0163264,0.0733131,336586.295,4451602.229
1872,-0.140954,0.0787178,336596.295,4451602.229
1873,-0.0443541,0.0697625,336606.295,4451602.229
1874,0.0607268,0.099674,336616.295,4451602.229
1875,-0.1486409,0.0799158,336626.295,4451602.229
1876,0.0183219,0.0952508,336636.295,4451602.229
1877,-0.1180937,0.100639,336641.295,4451602.229
1878,-0.0794232,0.0887627,336646.295,4451602.229
1879,-0.1293251,0.1088552,336651.295,4451602.229
1880,-0.1144611,0.0954018,336656.295,4451602.229
1881,-0.0768201,0.0802763,336661.295,4451602.229
1882,-0.0844064,0.0875559,336671.295,4451602.229
1883,-0.0990071,0.06603,336506.295,4451597.229
1884,-0.0487261,0.0378916,336516.295,4451597.229
1885,-0.0685218,0.0534368,336521.295,4451597.229
1886,-0.1257565,0.058656,336526.295,4451597.229
1887,-0.1287682,0.0579781,336536.295,4451597.229
1888,-0.0652125,0.0804907,336551.295,4451597.229
1889,0.0051443,0.0760164,336576.295,4451597.229
1890,-0.0725461,0.0675003,336591.295,4451597.229
1891,-0.1021046,0.0475746,336596.295,4451597.229
1892,0.1339243,0.0894609,336601.295,4451597.229
1893,-0.1134044,0.0826643,336616.295,4451597.229
1894,-0.0636614,0.077923,336621.295,4451597.229
1895,-0.1421407,0.0840815,336626.295,4451597.229
1896,-0.0192996,0.1336717,336631.295,4451597.229
1897,0.2190677,0.1411173,336636.295,4451597.229
1898,-0.1339976,0.0828441,336641.295,4451597.229
1899,0.1318008,0.0908525,336651.295,4451597.229
1900,-0.100907,0.082093,336661.295,4451597.229
1901,-0.0282955,0.0773029,336666.295,4451597.229
1902,-0.0715314,0.0574071,336671.295,4451597.229
1903,-0.0307254,0.0762441,336511.295,4451592.229
1904,-0.0529061,0.0457411,336521.295,4451592.229
1905,-0.1041322,0.0937149,336526.295,4451592.229
1906,-0.0917295,0.0700473,336536.295,4451592.229
1907,-0.1289917,0.0609606,336571.295,4451592.229
1908,-0.0015585,0.059123,336576.295,4451592.229
1909,-0.1029424,0.0725636,336606.295,4451592.229
1910,-0.12612,0.1006826,336621.295,4451592.229
1911,-0.1002283,0.0830063,336631.295,4451592.229
1912,-0.0573771,0.0571103,336636.295,4451592.229
1913,-0.0586168,0.0924307,336641.295,4451592.229
1914,-0.0538069,0.1289973,336646.295,4451592.229
1915,-0.0410337,0.0909513,336651.295,4451592.229
1916,-0.060407,0.0732398,336656.295,4451592.229
1917,0.0629117,0.1149684,336661.295,4451592.229
1918,-0.0001748,0.0899366,336666.295,4451592.229
1919,-0.0710536,0.056707,336511.295,4451587.229
1920,-0.084001,0.0597423,336516.295,4451587.229
1921,0.0141132,0.0842959,336526.295,4451587.229
1922,-0.0913412,0.0731857,336536.295,4451587.229
1923,-0.105242,0.0885123,336541.295,4451587.229
1924,0.0258304,0.0503142,336561.295,4451587.229
1925,-0.0965884,0.0797441,336606.295,4451587.229
1926,-0.0942703,0.072189,336611.295,4451587.229
1927,-0.0252931,0.0925429,336626.295,4451587.229
1928,-0.0252677,0.1124304,336631.295,4451587.229
1929,-0.0229046,0.1120798,336636.295,4451587.229
1930,-0.0225127,0.115132,336646.295,4451587.229
1931,-0.089198,0.0754483,336651.295,4451587.229
1932,-0.0616694,0.0975803,336656.295,4451587.229
1933,0.0307009,0.1192744,336661.295,4451587.229
1934,-0.0552517,0.1028517,336666.295,4451587.229
1935,0.0622247,0.0828302,336671.295,4451587.229
1936,-0.1138114,0.0520344,336516.295,4451582.229
1937,-0.1089127,0.0593307,336521.295,4451582.229
1938,-0.040734,0.0726275,336546.295,4451582.229
1939,0.0119938,0.0659382,336566.295,4451582.229
1940,-0.0432766,0.0814511,336571.295,4451582.229
1941,-0.0253252,0.0584722,336591.295,4451582.229
1942,-0.019735,0.0752343,336606.295,4451582.229
1943,-0.0033998,0.0995486,336621.295,4451582.229
1944,-0.0777674,0.1066093,336641.295,4451582.229
1945,-0.0215452,0.1182184,336656.295,4451582.229
1946,0.0978986,0.1619352,336661.295,4451582.229
1947,0.0470652,0.1003367,336671.295,4451582.229
1948,-0.1008579,0.0472298,336521.295,4451577.229
1949,-0.1309628,0.0437092,336526.295,4451577.229
1950,-0.1400168,0.0559716,336536.295,4451577.229
1951,-0.041319,0.0550485,336556.295,4451577.229
1952,0.0573956,0.0687196,336561.295,4451577.229
1953,-0.1370141,0.0520542,336566.295,4451577.229
1954,-0.1229281,0.0711071,336576.295,4451577.229
1955,-0.1256962,0.0776561,336581.295,4451577.229
1956,-0.1359022,0.0428995,336586.295,4451577.229
1957,-0.1047372,0.0419594,336596.295,4451577.229
1958,-0.14598,0.102476,336631.295,4451577.229
1959,0.0595996,0.1276707,336651.295,4451577.229
1960,-0.1036156,0.127529,336656.295,4451577.229
1961,-0.0978753,0.1106735,336666.295,4451577.229
1962,0.0222851,0.081084,336521.295,4451572.229
1963,-0.046516,0.0626821,336526.295,4451572.229
1964,-0.1455952,0.0694711,336531.295,4451572.229
1965,-0.1443799,0.0595464,336536.295,4451572.229
1966,-0.1460678,0.0808066,336541.295,4451572.229
1967,-0.1212766,0.0521839,336546.295,4451572.229
1968,-0.097296,0.0474399,336551.295,4451572.229
1969,-0.0643746,0.0765083,336556.295,4451572.229
1970,-0.1482998,0.0586521,336561.295,4451572.229
1971,-0.0410547,0.0635225,336571.295,4451572.229
1972,-0.1327319,0.0737803,336591.295,4451572.229
1973,-0.1074088,0.0840178,336626.295,4451572.229
1974,0.0627927,0.1363712,336651.295,4451572.229
1975,-0.143047,0.1201662,336661.295,4451572.229
1976,-0.0281456,0.1165119,336666.295,4451572.229
1977,-0.1247163,0.0255949,336526.295,4451567.229
1978,-0.1446686,0.0381073,336531.295,4451567.229
1979,-0.0694671,0.0616305,336551.295,4451567.229
1980,-0.0396506,0.0666137,336556.295,4451567.229
1981,-0.1427193,0.0605587,336561.295,4451567.229
1982,-0.1057419,0.0569827,336566.295,4451567.229
1983,-0.1348488,0.0611547,336591.295,4451567.229
1984,-0.0378005,0.0560474,336596.295,4451567.229
1985,-0.10992,0.0466172,336601.295,4451567.229
1986,-0.1396697,0.0960414,336606.295,4451567.229
1987,-0.0782621,0.1053889,336621.295,4451567.229
1988,-0.0877949,0.1090215,336626.295,4451567.229
1989,-0.1035713,0.0972351,336631.295,4451567.229
1990,-0.0083683,0.1418594,336656.295,4451567.229
1991,0.202131,0.1483887,336666.295,4451567.229
1992,-0.0929341,0.1098279,336671.295,4451567.229
1993,0.0008314,0.0675449,336526.295,4451562.229
1994,-0.0528468,0.0583822,336536.295,4451562.229
1995,-0.0920699,0.0309166,336541.295,4451562.229
1996,-0.0712342,0.0677909,336551.295,4451562.229
1997,-0.0014921,0.0553548,336561.295,4451562.229
1998,-0.044437,0.0803402,336571.295,4451562.229
1999,0.0333512,0.0685463,336581.295,4451562.229
2000,0.0399553,0.0689479,336586.295,4451562.229
2001,-0.1469576,0.0530511,336601.295,4451562.229
2002,0.0550318,0.1021736,336606.295,4451562.229
2003,-0.1393503,0.1200068,336626.295,4451562.229
2004,-0.0518132,0.1252917,336661.295,4451562.229
2005,-0.0724037,0.0593171,336551.295,4451557.229
2006,-0.0380319,0.0527498,336561.295,4451557.229
2007,-0.104212,0.0605313,336571.295,4451557.229
2008,-0.0943941,0.0657571,336576.295,4451557.229
2009,-0.0849959,0.0575741,336581.295,4451557.229
2010,0.0481728,0.0571304,336586.295,4451557.229
2011,-0.0864963,0.1209456,336626.295,4451557.229
2012,-0.0882078,0.1008252,336631.295,4451557.229
2013,-0.0962963,0.1163337,336636.295,4451557.229
2014,-0.1142721,0.1266436,336666.295,4451557.229
2015,-0.0032933,0.0453448,336531.295,4451552.229
2016,-0.0687413,0.0558995,336556.295,4451552.229
2017,-0.1031943,0.0748277,336586.295,4451552.229
2018,-0.0804562,0.0846619,336591.295,4451552.229
2019,-0.099468,0.0824704,336596.295,4451552.229
2020,-0.1440424,0.0579849,336606.295,4451552.229
2021,-0.1452725,0.0518069,336626.295,4451552.229
2022,-0.1140897,0.1104818,336661.295,4451552.229
2023,-0.0502899,0.1220918,336676.295,4451552.229
2024,-0.1008298,0.0398351,336531.295,4451547.229
2025,-0.1266079,0.028196,336536.295,4451547.229
2026,-0.1422677,0.0150116,336546.295,4451547.229
2027,-0.0311619,0.0298993,336556.295,4451547.229
2028,-0.1373053,0.0485143,336616.295,4451547.229
2029,-0.0432994,0.1110986,336621.295,4451547.229
2030,0.0137102,0.1282685,336626.295,4451547.229
2031,0.0808698,0.1718572,336636.295,4451547.229
2032,-0.1425181,0.1049442,336661.295,4451547.229
2033,-0.0245961,0.0365909,336536.295,4451542.229
2034,-0.0708148,0.0598899,336546.295,4451542.229
2035,-0.0459967,0.0372388,336551.295,4451542.229
2036,-0.124977,0.0416897,336556.295,4451542.229
2037,0.0368732,0.0875373,336561.295,4451542.229
2038,-0.1099239,0.0239403,336566.295,4451542.229
2039,-0.0107015,0.0676392,336581.295,4451542.229
2040,-0.0402759,0.0669983,336586.295,4451542.229
2041,0.0492786,0.0935393,336596.295,4451542.229
2042,-0.1076034,0.1094485,336611.295,4451542.229
2043,-0.0181923,0.11576,336621.295,4451542.229
2044,-0.1315306,0.1368923,336661.295,4451542.229
2045,-0.0028907,0.0550411,336536.295,4451537.229
2046,-0.1264015,0.0143575,336541.295,4451537.229
2047,0.0015636,0.0390616,336551.295,4451537.229
2048,-0.0590621,0.0370905,336556.295,4451537.229
2049,-0.0338165,0.0473601,336561.295,4451537.229
2050,-0.1016865,0.0430073,336566.295,4451537.229
2051,-0.0348491,0.0637436,336571.295,4451537.229
2052,-0.0903613,0.0719274,336586.295,4451537.229
2053,-0.1058073,0.0550964,336596.295,4451537.229
2054,-0.0812209,0.0791437,336601.295,4451537.229
2055,0.0100998,0.0974778,336606.295,4451537.229
2056,-0.1447616,0.092223,336616.295,4451537.229
2057,-0.1076351,0.1120947,336621.295,4451537.229
2058,-0.0660582,0.1250071,336651.295,4451537.229
2059,-0.0191508,0.0733648,336546.295,4451532.229
2060,-0.0261368,0.0400599,336551.295,4451532.229
2061,-0.0848933,0.0376968,336556.295,4451532.229
2062,-0.0431864,0.0563275,336566.295,4451532.229
2063,-0.147637,0.0462811,336576.295,4451532.229
2064,-0.02874,0.0942142,336601.295,4451532.229
2065,-0.0305655,0.0992968,336606.295,4451532.229
2066,-0.1171486,0.0795569,336611.295,4451532.229
2067,-0.0482608,0.1033979,336621.295,4451532.229
2068,-0.1293644,0.1249912,336661.295,4451532.229
2069,-0.0976061,0.0999434,336681.295,4451532.229
2070,-0.1432514,0.128884,336686.295,4451532.229
2071,-0.0891811,0.0277249,336546.295,4451527.229
2072,-0.086806,0.0477135,336561.295,4451527.229
2073,0.0690791,0.0770601,336566.295,4451527.229
2074,0.0326799,0.0570971,336571.295,4451527.229
2075,0.0508779,0.0472452,336576.295,4451527.229
2076,-0.0312628,0.0477267,336581.295,4451527.229
2077,0.0244263,0.0988681,336611.295,4451527.229
2078,-0.024,0.0900774,336616.295,4451527.229
2079,-0.0237758,0.1278784,336631.295,4451527.229
2080,-0.0322272,0.1161534,336636.295,4451527.229
2081,-0.0898983,0.1276235,336656.295,4451527.229
2082,-0.0884023,0.0358865,336541.295,4451522.229
2083,-0.0786865,0.0544729,336551.295,4451522.229
2084,-0.085346,0.0604011,336561.295,4451522.229
2085,-0.0078471,0.0606299,336571.295,4451522.229
2086,0.1985422,0.0823042,336576.295,4451522.229
2087,-0.0635513,0.0321838,336586.295,4451522.229
2088,0.0332072,0.0809343,336591.295,4451522.229
2089,-0.136397,0.1039891,336596.295,4451522.229
2090,-0.105318,0.0786899,336601.295,4451522.229
2091,-0.0471057,0.0845756,336606.295,4451522.229
2092,-0.1116806,0.0902614,336611.295,4451522.229
2093,-0.1304821,0.066442,336616.295,4451522.229
2094,-0.0914049,0.0853881,336621.295,4451522.229
2095,-0.1138538,0.0783276,336626.295,4451522.229
2096,-0.079099,0.0500497,336551.295,4451517.229
2097,-0.0529581,0.0525159,336556.295,4451517.229
2098,-0.1120133,0.0299786,336561.295,4451517.229
2099,-0.0527357,0.0522601,336566.295,4451517.229
2100,0.0205732,0.0645085,336571.295,4451517.229
2101,0.0294947,0.0648023,336576.295,4451517.229
2102,-0.1137504,0.0670333,336586.295,4451517.229
2103,-0.1067672,0.0625596,336591.295,4451517.229
2104,0.0286714,0.0844622,336616.295,4451517.229
2105,-0.1413695,0.1187554,336661.295,4451517.229
2106,-0.1303334,0.1011575,336676.295,4451517.229
2107,-0.0617957,0.1137066,336691.295,4451517.229
2108,-0.1479008,0.0455407,336546.295,4451512.229
2109,-0.1174801,0.0586949,336551.295,4451512.229
2110,-0.0736887,0.0620103,336556.295,4451512.229
2111,-0.1171485,0.0573383,336566.295,4451512.229
2112,0.0384817,0.0795721,336571.295,4451512.229
2113,-0.0150644,0.0649183,336576.295,4451512.229
2114,-0.0120441,0.0806106,336581.295,4451512.229
2115,-0.1448276,0.0869563,336586.295,4451512.229
2116,-0.1327262,0.0756936,336591.295,4451512.229
2117,-0.1130404,0.0877891,336616.295,4451512.229
2118,-0.1199103,0.0766233,336631.295,4451512.229
2119,-0.1366671,0.0975368,336641.295,4451512.229
2120,-0.008018,0.113551,336646.295,4451512.229
2121,-0.0942618,0.092643,336656.295,4451512.229
2122,-0.0713211,0.1311465,336671.295,4451512.229
2123,-0.0658702,0.0891989,336691.295,4451512.229
2124,0.0603564,0.1328262,336696.295,4451512.229
2125,-0.1167564,0.0361609,336551.295,4451507.229
2126,-0.0702985,0.031366,336556.295,4451507.229
2127,-0.1230891,0.0636433,336561.295,4451507.229
2128,-0.0573734,0.0407192,336566.295,4451507.229
